season,season_type,bucket,qb_id,qb,team,games,n,epa,epa2,succ,cpoe,cpoe_n,sacks,ints,tds,att,comp
2024,REG,q3,00-0036389,J.Hurts,PHI,14,84,19.96732610590026,302.9675956316315,39.0,559.8205208778381,62,7.0,0.0,3.0,77.0,46.0
2024,REG,q3,00-0035710,D.Jones,NYG,10,83,-19.147621257385566,191.8131081668204,36.0,154.79156076908112,66,12.0,1.0,1.0,82.0,46.0
2024,REG,q3,00-0039152,W.Levis,TEN,10,82,-6.9884096582739605,381.4903243004187,35.0,470.3524053096771,66,9.0,2.0,3.0,79.0,50.0
2024,REG,q3,00-0029263,R.Wilson,PIT,11,74,39.47426761069176,234.63625645157444,34.0,978.0350208282471,63,5.0,1.0,4.0,71.0,47.0
2024,REG,q3,00-0035289,G.Minshew II,LV,10,74,-23.267832630470778,197.05662163778385,27.0,-176.56573057174683,58,7.0,3.0,1.0,69.0,37.0
2024,REG,q3,00-0036971,T.Lawrence,JAX,9,74,22.68360678292248,172.14556587236018,40.0,283.8403433561325,63,4.0,1.0,4.0,71.0,43.0
2024,REG,q3,00-0033537,D.Watson,CLE,6,73,-27.156273392364376,160.9107201251479,24.0,-333.06406289339066,50,14.0,1.0,1.0,68.0,30.0
2024,REG,q3,00-0031503,J.Winston,CLE,7,72,-5.941009812677992,240.8229830560899,34.0,173.70068728923798,65,4.0,3.0,4.0,72.0,44.0
2024,REG,q3,00-0031280,D.Carr,NO,10,67,10.965683648028536,107.0338304433491,30.0,496.838641166687,54,4.0,1.0,1.0,65.0,44.0
2024,REG,q3,00-0033077,D.Prescott,DAL,8,66,-16.148971283984352,131.75545783960897,21.0,-417.7578538656235,56,7.0,1.0,0.0,63.0,34.0
2024,REG,q3,00-0026158,J.Flacco,IND,7,63,0.949882118571582,134.76580361643562,29.0,159.4005674123764,56,4.0,0.0,0.0,62.0,42.0
2024,REG,q3,00-0039376,S.Rattler,NO,7,58,-28.658720511952072,140.25142025428278,16.0,-1211.5280985832214,47,7.0,1.0,0.0,55.0,21.0
2024,REG,q3,00-0039164,A.Richardson,IND,10,56,-26.189419037742656,162.22398963968755,17.0,-483.673757314682,45,4.0,1.0,0.0,50.0,26.0
2024,REG,q3,00-0033662,C.Rush,DAL,8,55,3.4907280819956523,121.73011427677434,27.0,157.4444591999054,50,3.0,0.0,5.0,54.0,37.0
2024,REG,q3,00-0034771,M.Rudolph,TEN,8,55,-0.3521652377985651,102.11996745602106,25.0,-12.000763416290283,46,5.0,1.0,1.0,52.0,32.0
2024,REG,q3,00-0036972,M.Jones,JAX,8,55,-12.92058510453807,149.68803980175866,15.0,-699.1320848464966,50,2.0,2.0,1.0,54.0,27.0
2024,REG,q3,00-0038579,A.O'Connell,LV,7,55,-5.656493953279773,119.13908835590297,23.0,-742.4696415662766,51,1.0,1.0,1.0,53.0,30.0
2024,REG,q3,00-0036945,J.Fields,PIT,6,48,-1.9631940196448348,187.13710273755157,19.0,-62.85312473773956,37,5.0,1.0,1.0,45.0,24.0
2024,REG,q3,00-0033119,J.Brissett,NE,6,43,-9.545233515512358,64.31887820311209,17.0,-17.4688458442688,35,3.0,0.0,1.0,41.0,23.0
2024,REG,q3,00-0027973,A.Dalton,CAR,5,39,3.2643252575489723,38.3268412659214,19.0,-106.10843300819397,34,1.0,1.0,1.0,37.0,23.0
2024,REG,q3,00-0038583,D.Thompson-Robinson,CLE,3,38,-14.685459378932137,90.27619582807311,13.0,-475.0943571329117,31,1.0,1.0,0.0,35.0,18.0
2024,REG,q3,00-0035993,T.Huntley,MIA,5,32,-7.291399518811269,78.7119242188579,14.0,133.19691121578217,23,5.0,0.0,0.0,29.0,16.0
2024,REG,q3,00-0035704,D.Lock,NYG,5,31,-14.480431379927616,125.32277183072375,14.0,-23.269277811050415,27,2.0,1.0,0.0,30.0,21.0
2024,REG,q3,00-0032268,M.Mariota,WAS,2,16,14.606958464998272,34.72782676861504,12.0,445.79100608825684,15,0.0,0.0,2.0,15.0,15.0
2024,REG,q3,00-0038128,M.Willis,GB,4,14,-0.4732377444161102,69.65547583226645,6.0,212.7663552761078,11,1.0,0.0,1.0,12.0,11.0
2024,REG,q3,00-0039917,M.Penix,ATL,3,14,-2.639880353466146,63.58150462111611,7.0,-12.245827913284302,12,2.0,1.0,0.0,14.0,9.0
2024,REG,q3,00-0034177,T.Boyle,NYG,1,12,-0.5812241847161204,20.937879420025496,3.0,-76.16380155086517,11,0.0,0.0,0.0,12.0,6.0
2024,REG,q3,00-0032434,B.Allen,SF,1,11,-8.57032538386334,56.791723064671054,3.0,-211.87989711761475,10,0.0,1.0,0.0,10.0,4.0
2024,REG,q3,00-0037012,T.Lance,DAL,1,11,5.247199409574335,25.579893237100528,7.0,60.14698147773743,8,1.0,0.0,0.0,10.0,7.0
2024,REG,q3,00-0038476,T.DeVito,NYG,1,11,4.528755412495229,12.295612427936199,6.0,128.7939488887787,11,0.0,0.0,0.0,11.0,9.0
2024,REG,q3,00-0032950,C.Wentz,KC,1,10,-7.5427856696769595,23.03890888465818,2.0,-150.09191632270813,8,2.0,0.0,0.0,10.0,4.0
2024,REG,q3,00-0038122,D.Ridder,LV,2,10,-7.785347116645426,8.894750527418479,1.0,-190.48673808574677,7,1.0,0.0,0.0,9.0,3.0
2024,REG,q3,00-0038400,T.McKee,PHI,2,10,0.5786542941932566,33.43527181906855,5.0,40.576937794685364,9,1.0,0.0,1.0,10.0,6.0
2024,REG,q3,00-0039398,J.Milton,NE,1,10,2.838624956665932,8.422505714403206,4.0,65.98148047924042,8,0.0,0.0,0.0,8.0,6.0
2024,REG,q3,00-0031345,J.Garoppolo,LA,1,9,2.5828284963405217,19.560823599246266,6.0,178.16137075424194,7,1.0,0.0,0.0,8.0,7.0
2024,REG,q3,00-0036898,D.Mills,HOU,1,8,-2.837446149380412,31.02602223385258,3.0,-272.0953404903412,7,0.0,0.0,0.0,7.0,2.0
2024,REG,q3,00-0038102,K.Pickett,PHI,2,8,0.7789737240305774,12.316852367615706,4.0,88.63180577754974,4,2.0,0.0,0.0,6.0,3.0
2024,REG,q3,00-0038108,B.Zappe,CLE,1,8,-3.3949439604766667,10.278921916581297,3.0,-146.76850140094757,7,1.0,0.0,0.0,8.0,3.0
2024,REG,q3,00-0033869,M.Trubisky,BUF,1,6,1.3564375173300505,11.109696740464987,3.0,-5.283594131469727,5,0.0,0.0,0.0,6.0,3.0
2024,REG,q3,00-0034177,T.Boyle,MIA,2,6,-3.321941374335438,13.021926399224915,1.0,-92.65925884246826,5,0.0,0.0,0.0,6.0,3.0
2024,REG,q3,00-0037327,S.Thompson,MIA,2,6,-5.489389913273044,21.923510592907157,3.0,51.31314694881439,4,2.0,0.0,0.0,6.0,3.0
2024,REG,q3,00-0033949,J.Dobbs,SF,1,5,1.5905022763181478,20.321197378520345,3.0,107.81470239162445,3,1.0,0.0,1.0,4.0,3.0
2024,REG,q3,00-0037077,S.Howell,SEA,1,5,-5.758512728510041,6.95378319704983,0.0,-41.46607518196106,2,2.0,0.0,0.0,4.0,1.0
2024,REG,q3,00-0028872,J.Hekker,CAR,2,2,-5.712034730240703,16.373227622243693,0.0,-115.91141819953918,2,0.0,0.0,0.0,2.0,0.0
2024,REG,q3,00-0033357,T.Hill,NO,2,2,-1.3172703819157183,1.3354435911410456,0.0,-21.227678656578064,2,0.0,0.0,0.0,2.0,1.0
2024,REG,q3,00-0038582,C.Tune,ARI,1,2,-1.1280186781659722,2.7958476403654537,1.0,37.30354309082031,2,0.0,0.0,0.0,2.0,2.0
2024,REG,q3,00-0038998,J.Haener,NO,1,2,-1.2659999679301945,2.0746769458172674,1.0,-50.184476375579834,2,0.0,0.0,0.0,2.0,1.0
2024,REG,q3,00-0029692,B.Anger,DAL,1,1,-2.9773164816433564,8.864413431865174,0.0,-69.87454295158386,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0030279,K.Allen,CHI,1,1,-5.911163269076496,34.941851193679135,0.0,-58.88523459434509,1,0.0,1.0,0.0,1.0,0.0
2024,REG,q3,00-0033009,T.Boyd,TEN,1,1,-0.43441603682003915,0.18871729304642962,0.0,-39.166224002838135,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0033307,K.Bourne,NE,1,1,-1.3199654843192548,1.7423088797941648,0.0,-75.72767734527588,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0034418,C.Wilson,NO,1,1,2.034913587849587,4.14087331001488,1.0,64.70449268817902,1,0.0,0.0,1.0,1.0,1.0
2024,REG,q3,00-0034521,A.Lazard,NYJ,1,1,-1.0107955927378498,1.0217077302982611,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0034577,K.Allen,PIT,1,1,1.4325529362540692,2.0522079151701553,1.0,27.48546004295349,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q3,00-0034827,D.Moore,CHI,1,1,-0.44727218337357044,0.20005240601976082,0.0,-29.839304089546204,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0034844,S.Barkley,PHI,1,1,-1.659953220529728,2.755444694347016,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q3,00-0036928,K.Trask,TB,1,1,0.29781093914061785,0.0886913554718168,1.0,12.927263975143433,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q3,00-0036963,St. Brown,DET,1,1,1.72411598067265,2.9725759148108137,1.0,33.92575979232788,1,0.0,0.0,1.0,1.0,1.0
2024,REG,q4,00-0039918,C.Williams,CHI,17,227,0.4508011479924856,453.09079464919637,98.0,655.7347506284714,168,25.0,2.0,10.0,211.0,116.0
2024,REG,q4,00-0030565,G.Smith,SEA,16,194,-5.9429859854179705,540.1939620401567,95.0,822.665086388588,158,17.0,6.0,6.0,182.0,115.0
2024,REG,q4,00-0023459,A.Rodgers,NYJ,17,187,17.352809953176966,402.03140618406496,82.0,-201.4244019985199,166,12.0,2.0,7.0,183.0,110.0
2024,REG,q4,00-0036442,J.Burrow,CIN,17,180,2.9348640845638823,691.0135951218576,84.0,595.8623349666595,157,12.0,5.0,12.0,177.0,108.0
2024,REG,q4,00-0034855,B.Mayfield,TB,16,170,57.93783323549077,386.0764713118843,97.0,983.5022270679474,138,10.0,2.0,12.0,154.0,103.0
2024,REG,q4,00-0035228,K.Murray,ARI,17,162,7.040700926351881,258.3944527424785,79.0,65.67300111055374,140,7.0,5.0,2.0,152.0,97.0
2024,REG,q4,00-0039910,J.Daniels,WAS,14,157,51.60688078507793,406.9615127355271,77.0,1206.5933421254158,127,8.0,3.0,11.0,144.0,96.0
2024,REG,q4,00-0026498,M.Stafford,LA,16,152,22.553632914164744,240.33797609234705,79.0,433.64475071430206,138,7.0,1.0,8.0,152.0,98.0
2024,REG,q4,00-0039732,B.Nix,DEN,17,151,27.104568741034328,354.5336540879259,69.0,462.0335102081299,132,3.0,4.0,9.0,139.0,93.0
2024,REG,q4,00-0039150,B.Young,CAR,14,145,-20.642601271888104,328.3411281714741,54.0,-257.4341982603073,118,8.0,3.0,3.0,136.0,75.0
2024,REG,q4,00-0033106,J.Goff,DET,16,141,15.936051437752079,279.45040047170005,74.0,44.971275329589844,126,5.0,2.0,7.0,138.0,89.0
2024,REG,q4,00-0039163,C.Stroud,HOU,16,141,-9.010705843180556,297.4788897353161,54.0,-516.4470985531807,110,15.0,2.0,3.0,128.0,67.0
2024,REG,q4,00-0034869,S.Darnold,MIN,17,137,-1.39963403295291,347.08263073359973,58.0,-72.91942834854126,104,14.0,2.0,6.0,129.0,67.0
2024,REG,q4,00-0039851,D.Maye,NE,11,137,6.7382468596845895,405.8414411403449,66.0,183.28190594911575,106,10.0,3.0,7.0,125.0,70.0
2024,REG,q4,00-0033873,P.Mahomes,KC,16,134,38.49126782479647,220.16033452231787,66.0,291.5520563721657,110,6.0,1.0,6.0,124.0,78.0
2024,REG,q4,00-0034796,L.Jackson,BAL,17,132,56.24771758851876,381.40633999815975,73.0,743.5400038957596,111,3.0,2.0,11.0,121.0,77.0
2024,REG,q4,00-0037834,B.Purdy,SF,15,131,11.88942033834051,311.81300941830915,70.0,619.6976065635681,114,8.0,6.0,4.0,124.0,82.0
2024,REG,q4,00-0035710,D.Jones,NYG,9,129,-14.296997913393527,223.4886650115803,50.0,-257.8561067581177,109,4.0,4.0,2.0,124.0,68.0
2024,REG,q4,00-0029604,K.Cousins,ATL,14,126,-35.799320458253014,404.83153659004194,58.0,-353.9399445056915,113,9.0,8.0,2.0,125.0,73.0
2024,REG,q4,00-0031503,J.Winston,CLE,9,120,-2.3925895913823325,463.3800611652172,53.0,-123.34828972816467,101,8.0,6.0,5.0,115.0,64.0
2024,REG,q4,00-0036264,J.Love,GB,13,119,33.77835191077422,301.627145475485,58.0,464.8078605532646,99,7.0,1.0,6.0,114.0,65.0
2024,REG,q4,00-0036355,J.Herbert,LAC,16,119,1.4579149778588034,293.276523265396,46.0,-884.024715423584,98,10.0,0.0,5.0,110.0,55.0
2024,REG,q4,00-0039152,W.Levis,TEN,10,118,-40.774562283473884,318.54116507430643,33.0,-791.1328285932541,95,11.0,5.0,4.0,111.0,49.0
2024,REG,q4,00-0035289,G.Minshew II,LV,8,109,-2.0221785662960294,232.7401161241017,58.0,76.10865831375122,94,8.0,4.0,4.0,109.0,69.0
2024,REG,q4,00-0034857,J.Allen,BUF,14,108,43.11928761637429,193.41258799131174,57.0,-359.0555652976036,91,3.0,0.0,5.0,96.0,55.0
2024,REG,q4,00-0029263,R.Wilson,PIT,11,104,-7.694932244042425,297.6257569469195,43.0,140.6693994998932,80,8.0,2.0,5.0,98.0,54.0
2024,REG,q4,00-0036212,T.Tagovailoa,MIA,10,104,31.21414000975115,244.19827837234897,54.0,155.30945956707,95,6.0,2.0,4.0,103.0,69.0
2024,REG,q4,00-0039164,A.Richardson,IND,10,104,13.507670238901063,280.76788441215336,45.0,-318.5045540332794,87,4.0,4.0,4.0,98.0,47.0
2024,REG,q4,00-0033662,C.Rush,DAL,10,102,-37.638762643512784,270.1017286605784,33.0,-1141.3689628243446,93,7.0,1.0,2.0,101.0,52.0
2024,REG,q4,00-0036972,M.Jones,JAX,10,99,5.745701686523346,228.99455011476135,44.0,511.9990050792694,83,5.0,3.0,5.0,95.0,60.0
2024,REG,q4,00-0038579,A.O'Connell,LV,7,97,10.315444353103947,221.9824172357344,46.0,65.48715829849243,90,3.0,2.0,5.0,97.0,62.0
2024,REG,q4,00-0039376,S.Rattler,NO,6,96,-50.32646765078341,313.74625502173967,31.0,-1382.6353907585144,80,9.0,4.0,1.0,93.0,42.0
2024,REG,q4,00-0036971,T.Lawrence,JAX,9,95,-14.001765820890803,243.9438108829537,37.0,-279.5767158269882,81,10.0,2.0,3.0,93.0,46.0
2024,REG,q4,00-0035704,D.Lock,NYG,7,90,19.748367353251084,193.97683903471125,41.0,-351.6950726509094,76,5.0,2.0,2.0,84.0,46.0
2024,REG,q4,00-0036389,J.Hurts,PHI,14,87,36.67683528452701,212.19502510829392,47.0,779.1973412036896,70,6.0,2.0,3.0,81.0,54.0
2024,REG,q4,00-0033077,D.Prescott,DAL,7,80,-2.8338366330650455,227.25768927162926,33.0,-562.8354027867317,73,2.0,3.0,6.0,79.0,41.0
2024,REG,q4,00-0026158,J.Flacco,IND,7,78,9.881554171837115,273.4008165100518,37.0,366.82431399822235,66,9.0,3.0,7.0,76.0,43.0
2024,REG,q4,00-0038122,D.Ridder,LV,5,76,-12.437279876421487,191.27439800725404,32.0,-2.054506540298462,60,8.0,2.0,2.0,73.0,42.0
2024,REG,q4,00-0033537,D.Watson,CLE,6,73,-4.888577520507315,149.2332495361096,27.0,-43.24592649936676,57,5.0,1.0,2.0,64.0,39.0
2024,REG,q4,00-0034771,M.Rudolph,TEN,7,72,8.725688579948603,176.63858557280093,40.0,319.9336528778076,62,2.0,3.0,4.0,69.0,45.0
2024,REG,q4,00-0031280,D.Carr,NO,10,70,-0.5330412670014049,143.94452828525402,29.0,73.62731993198395,60,1.0,2.0,5.0,67.0,38.0
2024,REG,q4,00-0038583,D.Thompson-Robinson,CLE,5,65,-39.23113790299976,153.2556739816041,22.0,-207.3580116033554,50,4.0,4.0,0.0,63.0,31.0
2024,REG,q4,00-0033119,J.Brissett,NE,7,59,-7.075754680122014,118.36680242259183,22.0,-239.25964832305908,49,4.0,0.0,0.0,56.0,29.0
2024,REG,q4,00-0036945,J.Fields,PIT,7,47,11.947145670826995,105.73397624037078,20.0,-123.67296814918518,38,2.0,0.0,3.0,42.0,23.0
2024,REG,q4,00-0035993,T.Huntley,MIA,4,44,14.692809909087606,88.96784665958144,20.0,422.4862039089203,28,3.0,0.0,2.0,38.0,22.0
2024,REG,q4,00-0039917,M.Penix,ATL,5,37,15.862536792962086,81.51149356069403,19.0,33.656805753707886,33,2.0,0.0,2.0,36.0,21.0
2024,REG,q4,00-0027973,A.Dalton,CAR,6,35,-24.34254817301782,121.57529886433582,9.0,-382.6746940612793,31,1.0,2.0,0.0,34.0,17.0
2024,REG,q4,00-0038998,J.Haener,NO,5,34,-4.790077971141927,65.01479433999151,11.0,-349.34977889060974,26,3.0,0.0,1.0,30.0,13.0
2024,REG,q4,00-0038128,M.Willis,GB,6,28,5.576971116618753,89.18804164738616,10.0,-9.274521470069885,21,4.0,0.0,1.0,27.0,13.0
2024,REG,q4,00-0028118,T.Taylor,NYJ,2,27,12.018934812120628,37.01178359733719,16.0,279.9421787261963,21,0.0,0.0,3.0,25.0,17.0
2024,REG,q4,00-0032268,M.Mariota,WAS,3,25,3.6792656924081966,43.71331964071739,11.0,248.46085011959076,18,2.0,0.0,1.0,22.0,14.0
2024,REG,q4,00-0034177,T.Boyle,MIA,2,22,-2.916952091793064,35.676078461595054,12.0,-88.56874704360962,19,1.0,0.0,0.0,20.0,12.0
2024,REG,q4,00-0033949,J.Dobbs,SF,2,20,0.062178414373192936,50.54717663434833,9.0,-124.97913241386414,18,0.0,1.0,0.0,18.0,11.0
2024,REG,q4,00-0038476,T.DeVito,NYG,1,19,-1.9287633610947523,28.83613638042037,9.0,-43.85629892349243,14,1.0,0.0,0.0,16.0,9.0
2024,REG,q4,00-0031345,J.Garoppolo,LA,1,18,2.1250577281450767,43.899822929787035,7.0,5.0601959228515625,16,1.0,0.0,1.0,18.0,11.0
2024,REG,q4,00-0036898,D.Mills,HOU,4,17,-3.435637921327725,38.553665138687705,5.0,-259.21505987644196,16,1.0,0.0,0.0,17.0,8.0
2024,REG,q4,00-0038102,K.Pickett,PHI,3,16,-4.656317126660494,30.8693013499584,5.0,-301.3457328081131,12,2.0,0.0,0.0,15.0,5.0
2024,REG,q4,00-0037012,T.Lance,DAL,3,15,-12.933760310599133,77.29182226002904,3.0,-89.29455280303955,12,2.0,1.0,0.0,14.0,7.0
2024,REG,q4,00-0037077,S.Howell,SEA,1,14,-10.52190193545539,30.578242117478368,2.0,-423.32368791103363,12,2.0,1.0,0.0,14.0,4.0
2024,REG,q4,00-0037327,S.Thompson,MIA,1,14,-3.476224292826373,29.414824455395813,5.0,-22.878000140190125,13,0.0,0.0,0.0,13.0,8.0
2024,REG,q4,00-0034177,T.Boyle,NYG,1,13,-6.808480431442149,51.64645973007843,4.0,-132.63394832611084,11,1.0,1.0,1.0,13.0,6.0
2024,REG,q4,00-0038108,B.Zappe,CLE,1,13,-1.9314979846240021,50.92251072600173,5.0,-50.831955671310425,13,0.0,1.0,1.0,13.0,8.0
2024,REG,q4,00-0034401,M.White,BUF,1,11,-7.152866298856679,16.819553169215187,2.0,-405.90888261795044,11,0.0,0.0,0.0,11.0,3.0
2024,REG,q4,00-0038400,T.McKee,PHI,2,11,3.689688696176745,27.64343572958282,5.0,-80.06263375282288,10,1.0,0.0,2.0,11.0,7.0
2024,REG,q4,00-0038550,H.Hooker,DET,3,11,-2.4966237844988752,30.015948131907617,4.0,-74.49514269828796,9,1.0,0.0,0.0,10.0,6.0
2024,REG,q4,00-0031800,T.Heinicke,LAC,3,9,-8.859865206759423,30.276088504136027,2.0,-59.33318734169006,5,3.0,0.0,0.0,8.0,3.0
2024,REG,q4,00-0032434,B.Allen,SF,2,8,-16.152908105927054,54.0280919161781,0.0,-108.73013734817505,6,1.0,1.0,0.0,8.0,3.0
2024,REG,q4,00-0039398,J.Milton,NE,1,8,-0.2946781544097532,8.715917891371408,4.0,6.1909019947052,7,0.0,0.0,0.0,8.0,4.0
2024,REG,q4,00-0033869,M.Trubisky,BUF,4,5,5.176167862099865,51.7363856667029,1.0,22.661232948303223,5,0.0,0.0,1.0,5.0,4.0
2024,REG,q4,00-0026300,J.Johnson,BAL,3,4,-1.8097355109639466,10.09910755013566,1.0,82.50610828399658,3,1.0,0.0,0.0,4.0,2.0
2024,REG,q4,00-0032950,C.Wentz,KC,1,3,1.7795939878560603,2.7957498354805073,2.0,69.07760798931122,2,0.0,0.0,0.0,2.0,2.0
2024,REG,q4,00-0037324,C.Oladokun,KC,1,2,-1.9449417039286345,2.239780872438491,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0038416,T.Bagent,CHI,2,2,0.31886750092962757,0.1581291886985035,1.0,34.80667471885681,2,0.0,0.0,0.0,2.0,2.0
2024,REG,q4,00-0032065,B.Pinion,ATL,1,1,-0.947,0.8968089999999999,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0032943,R.Dixon,DEN,1,1,-1.8986855424009264,3.6050067889223,0.0,26.422113180160522,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q4,00-0033319,N.Mullens,MIN,1,1,2.27550311293453,5.177914416974735,1.0,20.53314447402954,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q4,00-0033897,J.Mixon,HOU,1,1,-0.7261459626606666,0.5272879590883861,0.0,-36.244744062423706,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0034162,J.Scott,LAC,1,1,-2.7066063629463315,7.325718003941569,0.0,14.481014013290405,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q4,00-0034348,C.Sutton,DEN,1,1,3.6108437566435896,13.03819263489199,1.0,49.184924364089966,1,0.0,0.0,0.0,1.0,1.0
2024,REG,q4,00-0034418,C.Wilson,NO,1,1,-0.8836968974792399,0.7809202066144342,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0036322,J.Jefferson,MIN,1,1,-0.2187197848688811,0.047838344293089634,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2024,REG,q4,00-0036849,T.Atwell,LA,1,1,-0.5111013762652874,0.26122461682027087,0.0,-34.2591792345047,1,0.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0037276,T.Chandler,MIN,1,1,-0.5984916715533473,0.3581922809187197,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0
2024,REG,q4,00-0039916,R.Pearsall,SF,1,1,-0.5309751115273684,0.28193456906150133,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0
2025,POST,all,00-0039851,D.Maye,NE,4,155,-26.225217017955014,502.9171586112179,63.0,-406.4221650362015,113,21.0,4.0,6.0,142.0,70.0
2025,POST,all,00-0026498,M.Stafford,LA,3,126,24.295894857823612,242.2635395879007,57.0,-412.15478777885437,116,6.0,1.0,6.0,124.0,66.0
2025,POST,all,00-0034869,S.Darnold,SEA,3,99,25.466529202621913,160.13938840442339,50.0,180.71061670780182,86,6.0,0.0,5.0,97.0,56.0
2025,POST,all,00-0039918,C.Williams,CHI,2,98,16.552374745522073,250.47531505681127,46.0,-613.4467259049416,88,1.0,5.0,4.0,92.0,47.0
2025,POST,all,00-0039163,C.Stroud,HOU,2,87,-21.917153071533335,330.94342301631207,33.0,-925.925612449646,77,6.0,5.0,2.0,85.0,41.0
2025,POST,all,00-0034857,J.Allen,BUF,2,85,14.185222464195876,173.52549397538715,41.0,485.7211023569107,74,4.0,2.0,4.0,78.0,53.0
2025,POST,all,00-0037834,B.Purdy,SF,2,68,-12.943626498499949,227.59641478170388,30.0,-151.74514055252075,52,3.0,3.0,2.0,61.0,33.0
2025,POST,all,00-0039732,B.Nix,DEN,1,49,4.756973093269725,109.17702556600318,21.0,-196.4914619922638,42,0.0,1.0,3.0,46.0,26.0
2025,POST,all,00-0036264,J.Love,GB,1,48,18.448551317418197,104.99549469079645,22.0,94.80391144752502,38,1.0,0.0,4.0,47.0,24.0
2025,POST,all,00-0036355,J.Herbert,LAC,1,44,-11.146322408632841,89.04685202123483,22.0,-78.98380160331726,30,6.0,0.0,0.0,37.0,19.0
2025,POST,all,00-0039150,B.Young,CAR,1,44,-3.240152850871821,141.06595710188998,19.0,-219.72505152225494,37,2.0,1.0,1.0,42.0,21.0
2025,POST,all,00-0023459,A.Rodgers,PIT,1,37,-26.607500045045388,148.51546068859372,7.0,-223.26711416244507,30,4.0,1.0,0.0,37.0,17.0
2025,POST,all,00-0035264,J.Stidham,DEN,1,37,-16.04256438691226,90.65077493663678,8.0,-157.22997784614563,27,3.0,1.0,1.0,34.0,17.0
2025,POST,all,00-0036389,J.Hurts,PHI,1,37,-2.3519609705935527,61.13477448257232,14.0,-269.8303908109665,34,1.0,0.0,1.0,36.0,20.0
2025,POST,all,00-0036971,T.Lawrence,JAX,1,33,0.6485519031521814,70.51979756494617,16.0,-151.61004662513733,30,1.0,2.0,3.0,31.0,18.0
2025,POST,all,00-0036972,M.Jones,SF,1,5,-1.298065850045532,3.863792480540874,1.0,-73.07047545909882,4,0.0,0.0,0.0,4.0,2.0
2025,POST,all,00-0034771,M.Rudolph,PIT,1,1,1.2573037131223828,1.580812627031331,1.0,30.629032850265503,1,0.0,0.0,0.0,1.0,1.0
2025,POST,all,00-0036259,J.Jennings,SF,1,1,3.2096103037474677,10.301598301921912,1.0,68.21950972080231,1,0.0,0.0,1.0,1.0,1.0
2025,POST,all,00-0036290,C.Kmet,CHI,1,1,-0.29593331541400403,0.08757652717192439,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0
2025,POST,all,00-0040563,E.Chism,NE,1,1,-1.643550648004748,2.701258732556827,0.0,-55.13244867324829,1,0.0,0.0,0.0,1.0,0.0
2025,POST,close,00-0026498,M.Stafford,LA,3,116,13.456383518620157,193.3915677785617,51.0,-570.688059926033,106,6.0,1.0,4.0,114.0,60.0
2025,POST,close,00-0039851,D.Maye,NE,4,106,-8.246968923382795,290.67584930958947,43.0,-270.9399417042732,74,16.0,1.0,4.0,96.0,47.0
2025,POST,close,00-0034857,J.Allen,BUF,2,78,14.511552170025142,136.06246593954637,36.0,428.4970372915268,68,3.0,2.0,3.0,71.0,48.0
2025,POST,close,00-0034869,S.Darnold,SEA,3,66,17.710643009543922,107.87485987181915,35.0,-43.23059022426605,59,3.0,0.0,3.0,65.0,37.0
2025,POST,close,00-0039163,C.Stroud,HOU,2,62,-17.227619128670455,278.53579745959803,25.0,-467.3942655324936,55,5.0,4.0,2.0,61.0,31.0
2025,POST,close,00-0039918,C.Williams,CHI,2,62,15.65556202550194,158.42691114944856,32.0,-256.29496425390244,57,0.0,4.0,3.0,59.0,33.0
2025,POST,close,00-0039732,B.Nix,DEN,1,48,4.631461420165241,109.1612723859177,20.0,-210.04074215888977,41,0.0,1.0,3.0,45.0,25.0
2025,POST,close,00-0037834,B.Purdy,SF,2,38,4.88275166915264,109.80202612622362,19.0,-85.43621897697449,32,1.0,2.0,2.0,35.0,20.0
2025,POST,close,00-0035264,J.Stidham,DEN,1,37,-16.04256438691226,90.65077493663678,8.0,-157.22997784614563,27,3.0,1.0,1.0,34.0,17.0
2025,POST,close,00-0036389,J.Hurts,PHI,1,37,-2.3519609705935527,61.13477448257232,14.0,-269.8303908109665,34,1.0,0.0,1.0,36.0,20.0
