recorded,game_id,season,week,home_team,away_team,home_prob,elo_prob,spread_line,home_qb_val,away_qb_val,home_n_out,away_n_out,temp,wind,home_score,away_score,home_win,correct
backfill-2018,2018_08_SF_ARI,2018,8,ARI,SF,0.5065,0.5578,-2.5,-6.411,-4.114,2.0,1.0,,,18.0,15.0,1.0,1.0
backfill-2018,2018_08_TB_CIN,2018,8,CIN,TB,0.5111,0.6036,3.5,0.086,1.987,7.0,2.0,55.0,7.0,37.0,34.0,1.0,1.0
backfill-2018,2018_08_WAS_NYG,2018,8,NYG,WAS,0.4005,0.3719,-1.0,-1.868,2.964,2.0,1.0,51.0,11.0,13.0,20.0,0.0,1.0
backfill-2018,2018_08_NE_BUF,2018,8,BUF,NE,0.2559,0.266,-13.5,-3.141,6.717,3.0,4.0,46.0,16.0,6.0,25.0,0.0,1.0
backfill-2018,2018_09_OAK_SF,2018,9,SF,LV,0.5958,0.6151,-1.5,0.0,-0.406,3.0,1.0,82.0,8.0,34.0,3.0,1.0,1.0
backfill-2018,2018_09_ATL_WAS,2018,9,WAS,ATL,0.538,0.5296,1.5,3.044,7.252,3.0,2.0,55.0,5.0,14.0,38.0,0.0,0.0
backfill-2018,2018_09_CHI_BUF,2018,9,BUF,CHI,0.4253,0.4352,-10.5,-5.513,2.347,2.0,2.0,49.0,12.0,9.0,41.0,0.0,1.0
backfill-2018,2018_09_DET_MIN,2018,9,MIN,DET,0.6501,0.663,4.5,-1.068,3.348,3.0,1.0,,,24.0,9.0,1.0,1.0
backfill-2018,2018_09_GB_NE,2018,9,NE,GB,0.8103,0.7993,5.0,6.153,4.133,2.0,1.0,40.0,2.0,31.0,17.0,1.0,1.0
backfill-2018,2018_09_HOU_DEN,2018,9,DEN,HOU,0.5199,0.5166,1.0,-1.832,2.813,4.0,1.0,53.0,3.0,17.0,19.0,0.0,0.0
backfill-2018,2018_09_KC_CLE,2018,9,CLE,KC,0.1701,0.1448,-7.5,-3.577,11.464,1.0,3.0,53.0,16.0,21.0,37.0,0.0,1.0
backfill-2018,2018_09_LAC_SEA,2018,9,SEA,LAC,0.5689,0.5964,1.0,1.408,6.885,2.0,3.0,56.0,4.0,17.0,25.0,0.0,0.0
backfill-2018,2018_09_LA_NO,2018,9,NO,LA,0.5144,0.5728,-2.5,9.336,6.529,1.0,0.0,,,45.0,35.0,1.0,1.0
backfill-2018,2018_09_NYJ_MIA,2018,9,MIA,NYJ,0.611,0.5946,3.0,0.015,-2.653,3.0,3.0,87.0,16.0,13.0,6.0,1.0,1.0
backfill-2018,2018_09_PIT_BAL,2018,9,BAL,PIT,0.4455,0.5074,1.5,0.756,8.078,3.0,1.0,55.0,6.0,16.0,23.0,0.0,1.0
backfill-2018,2018_09_TB_CAR,2018,9,CAR,TB,0.7781,0.7444,6.0,1.872,5.908,1.0,3.0,62.0,8.0,42.0,28.0,1.0,1.0
backfill-2018,2018_09_TEN_DAL,2018,9,DAL,TEN,0.6293,0.6402,4.5,-0.876,-0.143,4.0,1.0,,,14.0,28.0,0.0,0.0
backfill-2018,2018_10_CAR_PIT,2018,10,PIT,CAR,0.665,0.603,3.5,8.462,3.404,2.0,2.0,40.0,4.0,52.0,21.0,1.0,1.0
backfill-2018,2018_10_ARI_KC,2018,10,KC,ARI,0.9044,0.8712,16.5,12.434,-5.565,2.0,2.0,43.0,5.0,26.0,14.0,1.0,1.0
backfill-2018,2018_10_ATL_CLE,2018,10,CLE,ATL,0.176,0.2025,-5.5,-3.256,8.228,0.0,1.0,36.0,9.0,28.0,16.0,1.0,0.0
backfill-2018,2018_10_BUF_NYJ,2018,10,NYJ,BUF,0.7156,0.6147,6.5,1.417,-1.488,4.0,3.0,46.0,10.0,10.0,41.0,0.0,0.0
backfill-2018,2018_10_DAL_PHI,2018,10,PHI,DAL,0.7042,0.7349,7.5,5.845,-1.535,3.0,6.0,38.0,5.0,20.0,27.0,0.0,0.0
backfill-2018,2018_10_DET_CHI,2018,10,CHI,DET,0.7049,0.6316,7.5,2.29,2.178,1.0,3.0,37.0,12.0,34.0,22.0,1.0,1.0
backfill-2018,2018_10_JAX_IND,2018,10,IND,JAX,0.6131,0.5455,3.0,2.876,1.516,3.0,3.0,,,29.0,26.0,1.0,1.0
backfill-2018,2018_10_LAC_OAK,2018,10,LV,LAC,0.175,0.2232,-10.5,-0.88,7.907,0.0,1.0,69.0,16.0,6.0,20.0,0.0,1.0
backfill-2018,2018_10_MIA_GB,2018,10,GB,MIA,0.6757,0.5931,13.0,3.416,-0.589,1.0,3.0,33.0,6.0,31.0,12.0,1.0,1.0
backfill-2018,2018_10_NE_TEN,2018,10,TEN,NE,0.3133,0.3569,-6.0,0.746,5.458,1.0,0.0,46.0,4.0,34.0,10.0,1.0,0.0
backfill-2018,2018_10_NO_CIN,2018,10,CIN,NO,0.2546,0.3462,-5.5,2.484,10.346,7.0,1.0,39.0,6.0,14.0,51.0,0.0,1.0
backfill-2018,2018_10_SEA_LA,2018,10,LA,SEA,0.6699,0.6721,10.0,7.076,2.306,0.0,1.0,75.0,1.0,36.0,31.0,1.0,1.0
backfill-2018,2018_10_WAS_TB,2018,10,TB,WAS,0.507,0.5198,3.5,5.72,2.612,4.0,2.0,82.0,3.0,3.0,16.0,0.0,0.0
backfill-2018,2018_10_NYG_SF,2018,10,SF,NYG,0.5885,0.6513,3.0,4.343,-3.304,3.0,0.0,62.0,0.0,23.0,27.0,0.0,0.0
backfill-2018,2018_11_GB_SEA,2018,11,SEA,GB,0.7066,0.6564,3.0,3.041,3.474,1.0,5.0,54.0,6.0,27.0,24.0,1.0,1.0
backfill-2018,2018_11_CAR_DET,2018,11,DET,CAR,0.3986,0.4108,-4.0,2.43,4.147,3.0,1.0,,,20.0,19.0,1.0,0.0
backfill-2018,2018_11_CIN_BAL,2018,11,BAL,CIN,0.648,0.6554,6.5,0.663,1.678,3.0,6.0,48.0,8.0,24.0,21.0,1.0,1.0
backfill-2018,2018_11_DAL_ATL,2018,11,ATL,DAL,0.5511,0.602,3.5,8.084,0.021,1.0,6.0,,,19.0,22.0,0.0,0.0
backfill-2018,2018_11_DEN_LAC,2018,11,LAC,DEN,0.7238,0.7838,7.5,7.952,-1.594,1.0,3.0,69.0,4.0,22.0,23.0,0.0,0.0
backfill-2018,2018_11_HOU_WAS,2018,11,WAS,HOU,0.5333,0.601,-3.0,1.651,3.847,3.0,0.0,48.0,6.0,21.0,23.0,0.0,0.0
backfill-2018,2018_11_MIN_CHI,2018,11,CHI,MIN,0.5711,0.5155,2.5,3.86,-1.955,1.0,2.0,33.0,6.0,25.0,20.0,1.0,1.0
backfill-2018,2018_11_OAK_ARI,2018,11,ARI,LV,0.6191,0.6724,4.5,-6.106,-0.541,2.0,2.0,,,21.0,23.0,0.0,0.0
backfill-2018,2018_11_PHI_NO,2018,11,NO,PHI,0.7906,0.7178,7.0,11.172,5.158,2.0,4.0,,,48.0,7.0,1.0,1.0
backfill-2018,2018_11_PIT_JAX,2018,11,JAX,PIT,0.26,0.2906,-4.0,1.926,9.787,3.0,2.0,73.0,8.0,16.0,20.0,0.0,1.0
backfill-2018,2018_11_TB_NYG,2018,11,NYG,TB,0.5251,0.5022,3.0,-1.331,5.907,0.0,5.0,42.0,1.0,38.0,35.0,1.0,1.0
backfill-2018,2018_11_TEN_IND,2018,11,IND,TEN,0.4646,0.4267,2.0,3.205,2.375,3.0,1.0,,,38.0,10.0,1.0,0.0
backfill-2018,2018_11_KC_LA,2018,11,LA,KC,0.5382,0.5183,3.0,8.301,12.509,1.0,2.0,65.0,0.0,54.0,51.0,1.0,1.0
backfill-2018,2018_12_ATL_NO,2018,12,NO,ATL,0.8237,0.7972,11.5,12.809,8.342,1.0,1.0,,,31.0,17.0,1.0,1.0
backfill-2018,2018_12_CHI_DET,2018,12,DET,CHI,0.4788,0.4501,-3.0,1.738,-0.419,2.0,3.0,,,16.0,23.0,0.0,1.0
backfill-2018,2018_12_WAS_DAL,2018,12,DAL,WAS,0.6462,0.6263,7.0,0.139,0.234,5.0,1.0,,,31.0,23.0,1.0,1.0
backfill-2018,2018_12_ARI_LAC,2018,12,LAC,ARI,0.8773,0.8283,14.0,7.439,-6.329,0.0,4.0,74.0,3.0,45.0,10.0,1.0,1.0
backfill-2018,2018_12_CLE_CIN,2018,12,CIN,CLE,0.7637,0.7378,-1.0,2.074,-1.726,2.0,0.0,44.0,4.0,20.0,35.0,0.0,0.0
backfill-2018,2018_12_GB_MIN,2018,12,MIN,GB,0.7083,0.6993,4.0,-0.424,3.943,4.0,3.0,,,24.0,17.0,1.0,1.0
backfill-2018,2018_12_JAX_BUF,2018,12,BUF,JAX,0.5614,0.5377,-3.0,-3.014,1.058,2.0,4.0,44.0,12.0,24.0,21.0,1.0,1.0
backfill-2018,2018_12_MIA_IND,2018,12,IND,MIA,0.6901,0.6688,9.0,4.775,-1.356,3.0,1.0,,,27.0,24.0,1.0,1.0
backfill-2018,2018_12_NE_NYJ,2018,12,NYJ,NE,0.2154,0.2227,-13.0,0.971,3.584,3.0,1.0,54.0,8.0,13.0,27.0,0.0,1.0
backfill-2018,2018_12_NYG_PHI,2018,12,PHI,NYG,0.685,0.7879,4.5,2.767,0.94,5.0,1.0,56.0,10.0,25.0,22.0,1.0,1.0
backfill-2018,2018_12_OAK_BAL,2018,12,BAL,LV,0.8386,0.8269,13.0,0.164,-0.183,2.0,1.0,60.0,7.0,34.0,17.0,1.0,1.0
backfill-2018,2018_12_PIT_DEN,2018,12,DEN,PIT,0.2752,0.2757,-3.0,-0.81,7.718,2.0,2.0,41.0,7.0,24.0,17.0,1.0,0.0
backfill-2018,2018_12_SEA_CAR,2018,12,CAR,SEA,0.6072,0.6027,3.0,4.176,3.134,1.0,1.0,57.0,1.0,27.0,30.0,0.0,0.0
backfill-2018,2018_12_SF_TB,2018,12,TB,SF,0.55,0.608,1.5,4.371,3.376,3.0,2.0,77.0,7.0,27.0,9.0,1.0,1.0
backfill-2018,2018_12_TEN_HOU,2018,12,HOU,TEN,0.586,0.5636,3.5,2.535,1.611,0.0,2.0,,,34.0,17.0,1.0,1.0
backfill-2018,2018_13_NO_DAL,2018,13,DAL,NO,0.336,0.3424,-7.0,1.528,11.21,4.0,1.0,,,13.0,10.0,1.0,0.0
backfill-2018,2018_13_ARI_GB,2018,13,GB,ARI,0.7079,0.7091,13.5,2.837,-6.666,5.0,1.0,34.0,20.0,17.0,20.0,0.0,0.0
backfill-2018,2018_13_BAL_ATL,2018,13,ATL,BAL,0.5704,0.5125,2.5,9.776,-0.023,0.0,3.0,,,16.0,26.0,0.0,0.0
backfill-2018,2018_13_BUF_MIA,2018,13,MIA,BUF,0.5559,0.556,3.5,-1.935,-1.898,2.0,2.0,86.0,15.0,21.0,17.0,1.0,1.0
backfill-2018,2018_13_CAR_TB,2018,13,TB,CAR,0.3834,0.3951,-3.5,5.86,5.034,4.0,0.0,81.0,15.0,24.0,17.0,1.0,0.0
backfill-2018,2018_13_CHI_NYG,2018,13,NYG,CHI,0.3502,0.2976,-3.5,2.508,-0.735,2.0,3.0,52.0,3.0,30.0,27.0,1.0,0.0
backfill-2018,2018_13_CLE_HOU,2018,13,HOU,CLE,0.7914,0.7579,5.0,4.192,0.126,0.0,1.0,,,29.0,13.0,1.0,1.0
backfill-2018,2018_13_DEN_CIN,2018,13,CIN,DEN,0.5195,0.502,-3.5,1.989,-0.289,3.0,2.0,63.0,12.0,10.0,24.0,0.0,0.0
backfill-2018,2018_13_IND_JAX,2018,13,JAX,IND,0.3938,0.4681,-4.0,-0.748,5.324,1.0,2.0,78.0,13.0,6.0,0.0,1.0,0.0
backfill-2018,2018_13_KC_OAK,2018,13,LV,KC,0.1533,0.1566,-14.0,0.604,12.047,1.0,1.0,57.0,6.0,33.0,40.0,0.0,1.0
backfill-2018,2018_13_LAC_PIT,2018,13,PIT,LAC,0.6606,0.6141,3.5,9.011,7.205,2.0,3.0,57.0,8.0,30.0,33.0,0.0,0.0
backfill-2018,2018_13_LA_DET,2018,13,DET,LA,0.2824,0.305,-10.5,2.001,8.773,4.0,0.0,,,16.0,30.0,0.0,1.0
backfill-2018,2018_13_MIN_NE,2018,13,NE,MIN,0.6968,0.6483,6.0,3.986,0.236,1.0,2.0,53.0,6.0,24.0,10.0,1.0,1.0
backfill-2018,2018_13_NYJ_TEN,2018,13,TEN,NYJ,0.733,0.7602,10.5,1.891,1.081,2.0,1.0,70.0,13.0,26.0,22.0,1.0,1.0
backfill-2018,2018_13_SF_SEA,2018,13,SEA,SF,0.8449,0.818,10.0,4.293,1.2,4.0,4.0,45.0,2.0,43.0,16.0,1.0,1.0
backfill-2018,2018_13_WAS_PHI,2018,13,PHI,WAS,0.7088,0.6821,5.5,3.202,-0.224,3.0,0.0,36.0,15.0,28.0,13.0,1.0,1.0
backfill-2018,2018_14_JAX_TEN,2018,14,TEN,JAX,0.6809,0.6442,5.5,2.207,-1.53,2.0,2.0,44.0,5.0,30.0,9.0,1.0,1.0
backfill-2018,2018_14_ATL_GB,2018,14,GB,ATL,0.4826,0.5052,4.0,3.007,7.41,2.0,1.0,25.0,10.0,34.0,20.0,1.0,0.0
backfill-2018,2018_14_BAL_KC,2018,14,KC,BAL,0.668,0.6913,6.5,11.119,-1.018,1.0,1.0,27.0,0.0,27.0,24.0,1.0,1.0
backfill-2018,2018_14_CAR_CLE,2018,14,CLE,CAR,0.3567,0.3564,-1.0,-0.215,3.815,2.0,2.0,28.0,4.0,26.0,20.0,1.0,0.0
backfill-2018,2018_14_CIN_LAC,2018,14,LAC,CIN,0.8453,0.8283,17.0,7.436,0.162,4.0,4.0,,,26.0,21.0,1.0,1.0
backfill-2018,2018_14_DEN_SF,2018,14,SF,DEN,0.439,0.3572,-3.0,1.302,-0.251,3.0,3.0,54.0,3.0,20.0,14.0,1.0,0.0
backfill-2018,2018_14_DET_ARI,2018,14,ARI,DET,0.496,0.4878,-2.5,-6.133,0.803,1.0,2.0,,,3.0,17.0,0.0,1.0
backfill-2018,2018_14_IND_HOU,2018,14,HOU,IND,0.6929,0.6639,4.0,4.207,4.428,1.0,4.0,,,21.0,24.0,0.0,0.0
backfill-2018,2018_14_LA_CHI,2018,14,CHI,LA,0.4042,0.4204,-3.0,5.589,7.432,1.0,1.0,29.0,4.0,15.0,6.0,1.0,0.0
backfill-2018,2018_14_NE_MIA,2018,14,MIA,NE,0.3158,0.2696,-8.5,-1.696,4.141,2.0,0.0,82.0,13.0,34.0,33.0,1.0,0.0
backfill-2018,2018_14_NO_TB,2018,14,TB,NO,0.2053,0.2478,-8.5,6.595,10.263,4.0,1.0,71.0,7.0,14.0,28.0,0.0,1.0
backfill-2018,2018_14_NYG_WAS,2018,14,WAS,NYG,0.5912,0.6668,-3.0,-1.961,2.309,3.0,0.0,33.0,6.0,16.0,40.0,0.0,0.0
backfill-2018,2018_14_NYJ_BUF,2018,14,BUF,NYJ,0.638,0.6763,4.5,-0.881,-3.89,3.0,0.0,31.0,12.0,23.0,27.0,0.0,0.0
backfill-2018,2018_14_PHI_DAL,2018,14,DAL,PHI,0.6291,0.562,3.5,1.293,2.824,4.0,2.0,,,29.0,23.0,1.0,1.0
backfill-2018,2018_14_PIT_OAK,2018,14,LV,PIT,0.1731,0.1939,-10.5,0.837,7.982,0.0,2.0,55.0,8.0,24.0,21.0,1.0,0.0
backfill-2018,2018_14_MIN_SEA,2018,14,SEA,MIN,0.6345,0.6002,3.0,6.081,-1.824,2.0,3.0,48.0,9.0,21.0,7.0,1.0,1.0
backfill-2018,2018_15_LAC_KC,2018,15,KC,LAC,0.6122,0.6458,3.5,10.253,7.075,3.0,4.0,39.0,5.0,28.0,29.0,0.0,0.0
backfill-2018,2018_15_CLE_DEN,2018,15,DEN,CLE,0.6051,0.677,1.0,-0.095,-0.575,3.0,2.0,46.0,0.0,16.0,17.0,0.0,0.0
backfill-2018,2018_15_HOU_NYJ,2018,15,NYJ,HOU,0.345,0.3397,-7.0,-3.249,3.396,3.0,0.0,51.0,8.0,22.0,29.0,0.0,1.0
backfill-2018,2018_15_ARI_ATL,2018,15,ATL,ARI,0.7861,0.7157,10.0,5.882,-7.227,1.0,0.0,,,40.0,14.0,1.0,1.0
backfill-2018,2018_15_DAL_IND,2018,15,IND,DAL,0.5343,0.4444,3.0,5.952,2.843,3.0,3.0,,,23.0,0.0,1.0,1.0
backfill-2018,2018_15_DET_BUF,2018,15,BUF,DET,0.4881,0.4624,2.5,-0.642,0.056,1.0,5.0,39.0,7.0,14.0,13.0,1.0,0.0
backfill-2018,2018_15_GB_CHI,2018,15,CHI,GB,0.7282,0.7279,6.0,4.947,3.816,0.0,1.0,45.0,10.0,24.0,17.0,1.0,1.0
backfill-2018,2018_15_MIA_MIN,2018,15,MIN,MIA,0.7576,0.7088,7.5,-0.844,-2.073,1.0,1.0,,,41.0,17.0,1.0,1.0
backfill-2018,2018_15_NE_PIT,2018,15,PIT,NE,0.576,0.4983,-2.5,8.855,6.528,1.0,0.0,42.0,5.0,17.0,10.0,1.0,1.0
backfill-2018,2018_15_OAK_CIN,2018,15,CIN,LV,0.5754,0.6481,3.0,0.719,1.092,2.0,0.0,43.0,2.0,30.0,16.0,1.0,1.0
backfill-2018,2018_15_PHI_LA,2018,15,LA,PHI,0.6944,0.674,13.5,4.071,1.553,0.0,5.0,60.0,5.0,23.0,30.0,0.0,0.0
backfill-2018,2018_15_SEA_SF,2018,15,SF,SEA,0.2659,0.2692,-3.5,1.653,4.852,1.0,4.0,61.0,11.0,26.0,23.0,1.0,0.0
backfill-2018,2018_15_TB_BAL,2018,15,BAL,TB,0.7178,0.7412,8.5,-0.497,5.501,1.0,2.0,43.0,10.0,20.0,12.0,1.0,1.0
backfill-2018,2018_15_TEN_NYG,2018,15,NYG,TEN,0.4868,0.4677,-2.5,1.725,2.092,1.0,3.0,40.0,6.0,0.0,17.0,0.0,1.0
backfill-2018,2018_15_WAS_JAX,2018,15,JAX,WAS,0.6723,0.5794,7.5,-2.436,0.053,4.0,4.0,64.0,12.0,13.0,16.0,0.0,0.0
backfill-2018,2018_15_NO_CAR,2018,15,CAR,NO,0.2757,0.2876,-6.0,3.464,8.867,2.0,1.0,48.0,3.0,9.0,12.0,0.0,1.0
backfill-2018,2018_16_BAL_LAC,2018,16,LAC,BAL,0.633,0.6436,4.0,7.89,-0.78,2.0,0.0,60.0,5.0,10.0,22.0,0.0,0.0
backfill-2018,2018_16_WAS_TEN,2018,16,TEN,WAS,0.6915,0.7142,12.5,0.949,0.478,4.0,2.0,51.0,9.0,25.0,16.0,1.0,1.0
backfill-2018,2018_16_ATL_CAR,2018,16,CAR,ATL,0.5101,0.5963,-2.5,-0.278,4.933,2.0,0.0,52.0,7.0,10.0,24.0,0.0,0.0
backfill-2018,2018_16_BUF_NE,2018,16,NE,BUF,0.8813,0.8305,14.0,5.74,-0.576,0.0,1.0,40.0,12.0,24.0,12.0,1.0,1.0
backfill-2018,2018_16_CHI_SF,2018,16,SF,CHI,0.3457,0.3001,-3.5,2.494,6.219,1.0,2.0,50.0,5.0,9.0,14.0,0.0,1.0
backfill-2018,2018_16_CIN_CLE,2018,16,CLE,CIN,0.5688,0.5736,10.0,-0.249,0.318,0.0,3.0,37.0,9.0,26.0,18.0,1.0,1.0
backfill-2018,2018_16_GB_NYJ,2018,16,NYJ,GB,0.3934,0.4155,-3.0,-2.714,3.7,2.0,4.0,43.0,8.0,38.0,44.0,0.0,1.0
backfill-2018,2018_16_HOU_PHI,2018,16,PHI,HOU,0.5774,0.6494,1.0,2.599,2.693,3.0,1.0,44.0,5.0,32.0,30.0,1.0,1.0
backfill-2018,2018_16_JAX_MIA,2018,16,MIA,JAX,0.6032,0.5894,3.0,-3.003,-3.558,1.0,4.0,73.0,9.0,7.0,17.0,0.0,0.0
backfill-2018,2018_16_KC_SEA,2018,16,SEA,KC,0.4149,0.4467,-1.0,5.666,10.357,1.0,2.0,43.0,8.0,38.0,31.0,1.0,0.0
backfill-2018,2018_16_LA_ARI,2018,16,ARI,LA,0.1736,0.2187,-14.5,-9.298,2.037,0.0,0.0,,,9.0,31.0,0.0,1.0
backfill-2018,2018_16_MIN_DET,2018,16,DET,MIN,0.4144,0.4332,-6.5,-0.991,-2.621,2.0,1.0,,,9.0,27.0,0.0,1.0
backfill-2018,2018_16_NYG_IND,2018,16,IND,NYG,0.7088,0.7255,10.0,6.12,0.377,1.0,4.0,,,28.0,27.0,1.0,1.0
backfill-2018,2018_16_PIT_NO,2018,16,NO,PIT,0.6625,0.7187,6.5,7.893,9.609,1.0,1.0,,,31.0,28.0,1.0,1.0
backfill-2018,2018_16_TB_DAL,2018,16,DAL,TB,0.7023,0.7309,7.0,1.32,4.579,2.0,0.0,,,27.0,20.0,1.0,1.0
backfill-2018,2018_16_DEN_OAK,2018,16,LV,DEN,0.3371,0.3672,-2.5,0.242,0.399,0.0,1.0,58.0,14.0,27.0,14.0,1.0,0.0
backfill-2018,2018_17_ARI_SEA,2018,17,SEA,ARI,0.8868,0.8703,15.5,6.277,-9.472,1.0,1.0,45.0,5.0,27.0,24.0,1.0,1.0
backfill-2018,2018_17_ATL_TB,2018,17,TB,ATL,0.4101,0.4441,-2.5,3.506,5.062,2.0,1.0,80.0,5.0,32.0,34.0,0.0,1.0
backfill-2018,2018_17_CAR_NO,2018,17,NO,CAR,0.8578,0.8612,8.0,-0.666,0.543,3.0,3.0,,,14.0,33.0,0.0,0.0
backfill-2018,2018_17_CHI_MIN,2018,17,MIN,CHI,0.5738,0.5406,6.0,-2.091,6.903,4.0,3.0,,,10.0,24.0,0.0,0.0
backfill-2018,2018_17_CIN_PIT,2018,17,PIT,CIN,0.8266,0.8177,14.0,9.953,0.382,1.0,2.0,42.0,9.0,16.0,13.0,1.0,1.0
backfill-2018,2018_17_CLE_BAL,2018,17,BAL,CLE,0.7505,0.8008,7.0,-0.524,0.916,0.0,1.0,48.0,2.0,26.0,24.0,1.0,1.0
backfill-2018,2018_17_DAL_NYG,2018,17,NYG,DAL,0.3642,0.3631,7.5,1.466,1.489,5.0,2.0,37.0,2.0,35.0,36.0,0.0,1.0
backfill-2018,2018_17_DET_GB,2018,17,GB,DET,0.6854,0.6269,7.5,-3.455,-2.5,2.0,3.0,26.0,15.0,0.0,31.0,0.0,0.0
backfill-2018,2018_17_IND_TEN,2018,17,TEN,IND,0.5468,0.602,-5.0,-4.222,6.768,1.0,2.0,53.0,4.0,17.0,33.0,0.0,0.0
backfill-2018,2018_17_JAX_HOU,2018,17,HOU,JAX,0.7717,0.6981,7.0,3.613,-0.873,0.0,4.0,,,20.0,3.0,1.0,1.0
backfill-2018,2018_17_LAC_DEN,2018,17,DEN,LAC,0.2731,0.3394,-7.0,0.669,5.963,0.0,0.0,51.0,6.0,9.0,23.0,0.0,1.0
backfill-2018,2018_17_MIA_BUF,2018,17,BUF,MIA,0.6389,0.5702,5.5,-1.322,-3.653,2.0,1.0,33.0,9.0,42.0,17.0,1.0,1.0
backfill-2018,2018_17_NYJ_NE,2018,17,NE,NYJ,0.9179,0.8825,14.0,4.101,-0.621,1.0,4.0,33.0,2.0,38.0,3.0,1.0,1.0
backfill-2018,2018_17_OAK_KC,2018,17,KC,LV,0.8984,0.877,14.5,10.435,0.032,1.0,1.0,45.0,15.0,35.0,3.0,1.0,1.0
backfill-2018,2018_17_PHI_WAS,2018,17,WAS,PHI,0.3173,0.3295,-6.0,0.816,4.342,3.0,5.0,46.0,3.0,0.0,24.0,0.0,1.0
backfill-2018,2018_17_SF_LA,2018,17,LA,SF,0.8242,0.8387,10.5,1.55,2.03,2.0,4.0,65.0,3.0,48.0,32.0,1.0,1.0
backfill-2018,2018_18_IND_HOU,2018,18,HOU,IND,0.5665,0.5388,2.0,4.795,7.477,0.0,3.0,,,7.0,21.0,0.0,0.0
backfill-2018,2018_18_SEA_DAL,2018,18,DAL,SEA,0.5194,0.5222,2.5,2.761,4.556,2.0,1.0,,,24.0,22.0,1.0,1.0
backfill-2018,2018_18_LAC_BAL,2018,18,BAL,LAC,0.5946,0.5814,3.0,-0.691,5.472,0.0,2.0,52.0,12.0,17.0,23.0,0.0,0.0
backfill-2018,2018_18_PHI_CHI,2018,18,CHI,PHI,0.6234,0.5941,6.5,5.064,4.111,1.0,4.0,39.0,12.0,15.0,16.0,0.0,0.0
backfill-2018,2018_19_DAL_LA,2018,19,LA,DAL,0.6181,0.6435,7.5,2.877,3.045,0.0,1.0,57.0,1.0,30.0,22.0,1.0,1.0
backfill-2018,2018_19_IND_KC,2018,19,KC,IND,0.6676,0.6414,4.0,10.801,7.231,1.0,2.0,32.0,13.0,31.0,13.0,1.0,1.0
backfill-2018,2018_19_LAC_NE,2018,19,NE,LAC,0.626,0.5665,4.0,4.792,4.299,0.0,0.0,26.0,3.0,41.0,28.0,1.0,1.0
backfill-2018,2018_19_PHI_NO,2018,19,NO,PHI,0.6107,0.624,8.5,6.644,5.873,1.0,1.0,,,20.0,14.0,1.0,1.0
backfill-2018,2018_20_LA_NO,2018,20,NO,LA,0.5457,0.6238,3.0,6.529,2.506,1.0,0.0,,,23.0,26.0,0.0,0.0
backfill-2018,2018_20_NE_KC,2018,20,KC,NE,0.6084,0.595,3.0,8.898,4.657,1.0,0.0,19.0,14.0,31.0,37.0,0.0,0.0
backfill-2018,2018_21_NE_LA,2018,21,LA,NE,0.5405,0.548,-2.0,2.371,4.93,0.0,0.0,,,3.0,13.0,0.0,0.0
backfill-2019,2019_01_GB_CHI,2019,1,CHI,GB,0.7014,0.7445,3.5,4.155,3.38,0.0,2.0,65.0,10.0,3.0,10.0,0.0,0.0
backfill-2019,2019_01_ATL_MIN,2019,1,MIN,ATL,0.5944,0.603,3.5,-2.568,4.974,1.0,1.0,,,28.0,12.0,1.0,1.0
backfill-2019,2019_01_BAL_MIA,2019,1,MIA,BAL,0.3737,0.3534,-7.0,5.559,-1.358,0.0,0.0,91.0,8.0,10.0,59.0,0.0,1.0
backfill-2019,2019_01_BUF_NYJ,2019,1,NYJ,BUF,0.5094,0.4852,2.5,-1.058,-0.281,0.0,2.0,77.0,6.0,16.0,17.0,0.0,0.0
backfill-2019,2019_01_CIN_SEA,2019,1,SEA,CIN,0.7633,0.749,9.5,3.672,1.542,3.0,4.0,64.0,7.0,21.0,20.0,1.0,1.0
backfill-2019,2019_01_IND_LAC,2019,1,LAC,IND,0.6039,0.607,6.0,4.472,-1.726,5.0,2.0,77.0,10.0,30.0,24.0,1.0,1.0
backfill-2019,2019_01_KC_JAX,2019,1,JAX,KC,0.3071,0.3615,-3.5,6.472,8.737,3.0,0.0,91.0,6.0,26.0,40.0,0.0,1.0
backfill-2019,2019_01_LA_CAR,2019,1,CAR,LA,0.4445,0.4655,-1.5,2.694,0.308,2.0,0.0,87.0,3.0,27.0,30.0,0.0,1.0
backfill-2019,2019_01_NYG_DAL,2019,1,DAL,NYG,0.7369,0.7096,7.0,4.119,3.122,3.0,2.0,,,35.0,17.0,1.0,1.0
backfill-2019,2019_01_PIT_NE,2019,1,NE,PIT,0.6789,0.6663,5.5,4.901,8.039,0.0,1.0,66.0,2.0,33.0,3.0,1.0,1.0
backfill-2019,2019_01_SF_TB,2019,1,TB,SF,0.578,0.6048,1.0,4.192,4.423,2.0,3.0,93.0,9.0,17.0,31.0,0.0,0.0
backfill-2019,2019_01_TEN_CLE,2019,1,CLE,TEN,0.5109,0.4807,5.5,3.086,1.457,0.0,1.0,71.0,10.0,13.0,43.0,0.0,0.0
backfill-2019,2019_01_WAS_PHI,2019,1,PHI,WAS,0.7479,0.7513,10.5,3.402,-0.308,3.0,2.0,79.0,4.0,32.0,27.0,1.0,1.0
